Customer ID,Product ID,Order Date,Region,Quantity Ordered,Product Name,Category,Price,Total Sales
1086,8,2022-07-22,North,6,Headphones,Electronics,1733.69,10402.14
1300,8,2022-01-26,West,6,Headphones,Electronics,1733.69,10402.14
1025,8,2022-06-06,East,7,Headphones,Electronics,1733.69,12135.83
1020,8,2022-08-06,East,1,Headphones,Electronics,1733.69,1733.69
1161,8,2022-06-26,South,2,Headphones,Electronics,1733.69,3467.38
1319,8,2022-08-04,North,1,Headphones,Electronics,1733.69,1733.69
1329,8,2022-01-23,East,7,Headphones,Electronics,1733.69,12135.83
1399,8,2022-09-06,West,9,Headphones,Electronics,1733.69,15603.21
1038,8,2022-08-25,West,2,Headphones,Electronics,1733.69,3467.38
1267,8,2022-11-12,South,1,Headphones,Electronics,1733.69,1733.69
1353,8,2022-09-16,West,9,Headphones,Electronics,1733.69,15603.21
1023,8,2022-10-26,West,2,Headphones,Electronics,1733.69,3467.38
1063,8,2022-07-17,South,9,Headphones,Electronics,1733.69,15603.21
1153,8,2022-02-25,West,2,Headphones,Electronics,1733.69,3467.38
1309,8,2022-09-28,North,2,Headphones,Electronics,1733.69,3467.38
1097,8,2022-11-23,South,1,Headphones,Electronics,1733.69,1733.69
1228,8,2022-10-13,South,6,Headphones,Electronics,1733.69,10402.14
1324,8,2022-10-07,South,7,Headphones,Electronics,1733.69,12135.83
1038,8,2022-02-11,North,2,Headphones,Electronics,1733.69,3467.38
1210,8,2022-04-16,East,5,Headphones,Electronics,1733.69,8668.45
1328,8,2022-02-18,West,1,Headphones,Electronics,1733.69,1733.69
1127,8,2022-05-09,South,6,Headphones,Electronics,1733.69,10402.14
1117,8,2022-08-02,East,1,Headphones,Electronics,1733.69,1733.69
1244,8,2022-03-07,East,1,Headphones,Electronics,1733.69,1733.69
1025,8,2022-10-13,East,1,Headphones,Electronics,1733.69,1733.69
1161,8,2022-01-28,North,1,Headphones,Electronics,1733.69,1733.69
1379,8,2022-11-03,West,1,Headphones,Electronics,1733.69,1733.69
1211,8,2022-07-07,North,2,Headphones,Electronics,1733.69,3467.38
1285,8,2022-06-18,West,8,Headphones,Electronics,1733.69,13869.52
1371,8,2022-06-03,South,3,Headphones,Electronics,1733.69,5201.07
1319,8,2022-07-23,South,7,Headphones,Electronics,1733.69,12135.83
1366,8,2022-04-16,East,4,Headphones,Electronics,1733.69,6934.76
1291,8,2022-03-21,South,8,Headphones,Electronics,1733.69,13869.52
1120,8,2022-01-23,East,9,Headphones,Electronics,1733.69,15603.21
1165,8,2022-05-25,North,2,Headphones,Electronics,1733.69,3467.38
1082,8,2022-01-30,East,4,Headphones,Electronics,1733.69,6934.76
1004,8,2022-11-26,East,6,Headphones,Electronics,1733.69,10402.14
1029,8,2022-06-03,North,8,Headphones,Electronics,1733.69,13869.52
1075,8,2022-09-04,East,7,Headphones,Electronics,1733.69,12135.83
1378,8,2022-11-22,South,2,Headphones,Electronics,1733.69,3467.38
1313,8,2022-07-18,North,5,Headphones,Electronics,1733.69,8668.45
1309,8,2022-06-18,South,9,Headphones,Electronics,1733.69,15603.21
1292,8,2022-03-26,East,4,Headphones,Electronics,1733.69,6934.76
1055,8,2022-09-27,North,9,Headphones,Electronics,1733.69,15603.21
1101,8,2022-10-03,East,4,Headphones,Electronics,1733.69,6934.76
1215,8,2022-08-01,East,9,Headphones,Electronics,1733.69,15603.21
1059,8,2022-11-25,East,5,Headphones,Electronics,1733.69,8668.45
1199,8,2022-02-08,North,1,Headphones,Electronics,1733.69,1733.69
1098,8,2022-05-24,North,4,Headphones,Electronics,1733.69,6934.76
1366,8,2022-10-10,West,6,Headphones,Electronics,1733.69,10402.14
1313,8,2022-03-24,North,3,Headphones,Electronics,1733.69,5201.07
1261,8,2022-06-07,North,3,Headphones,Electronics,1733.69,5201.07
1158,8,2022-08-03,West,4,Headphones,Electronics,1733.69,6934.76
1354,8,2022-01-28,East,1,Headphones,Electronics,1733.69,1733.69
1242,8,2022-02-23,West,8,Headphones,Electronics,1733.69,13869.52
1022,8,2022-12-25,East,7,Headphones,Electronics,1733.69,12135.83
1012,8,2022-12-31,West,3,Headphones,Electronics,1733.69,5201.07
1309,8,2022-03-19,South,4,Headphones,Electronics,1733.69,6934.76
1024,8,2022-04-02,North,7,Headphones,Electronics,1733.69,12135.83
1344,8,2022-05-02,North,2,Headphones,Electronics,1733.69,3467.38
1377,8,2022-05-26,West,3,Headphones,Electronics,1733.69,5201.07
1160,8,2022-09-14,West,9,Headphones,Electronics,1733.69,15603.21
1123,8,2022-01-23,North,1,Headphones,Electronics,1733.69,1733.69
1390,8,2022-02-17,North,5,Headphones,Electronics,1733.69,8668.45
1293,8,2022-01-21,South,5,Headphones,Electronics,1733.69,8668.45
1282,8,2022-06-07,East,6,Headphones,Electronics,1733.69,10402.14
1207,8,2022-08-25,North,9,Headphones,Electronics,1733.69,15603.21
1390,8,2022-08-15,North,4,Headphones,Electronics,1733.69,6934.76
1020,8,2022-09-17,North,5,Headphones,Electronics,1733.69,8668.45
1306,8,2022-12-02,West,5,Headphones,Electronics,1733.69,8668.45
1352,8,2022-05-06,North,3,Headphones,Electronics,1733.69,5201.07
1119,8,2022-10-02,West,3,Headphones,Electronics,1733.69,5201.07
1279,8,2022-05-25,South,4,Headphones,Electronics,1733.69,6934.76
1143,8,2022-06-20,East,3,Headphones,Electronics,1733.69,5201.07
1076,8,2022-04-23,West,4,Headphones,Electronics,1733.69,6934.76
1304,8,2022-07-03,West,9,Headphones,Electronics,1733.69,15603.21
1228,8,2022-03-08,North,4,Headphones,Electronics,1733.69,6934.76
1324,8,2022-02-10,North,6,Headphones,Electronics,1733.69,10402.14
1397,8,2022-04-22,South,3,Headphones,Electronics,1733.69,5201.07
1141,8,2022-03-02,South,1,Headphones,Electronics,1733.69,1733.69
1050,8,2022-10-16,West,8,Headphones,Electronics,1733.69,13869.52
1293,8,2022-04-16,West,1,Headphones,Electronics,1733.69,1733.69
1379,8,2022-08-11,South,2,Headphones,Electronics,1733.69,3467.38
1196,8,2022-06-22,North,1,Headphones,Electronics,1733.69,1733.69
1286,8,2022-07-09,South,7,Headphones,Electronics,1733.69,12135.83
1303,8,2022-05-29,North,4,Headphones,Electronics,1733.69,6934.76
1121,8,2022-09-30,West,1,Headphones,Electronics,1733.69,1733.69
1341,8,2022-02-07,West,8,Headphones,Electronics,1733.69,13869.52
1154,8,2022-08-17,South,5,Headphones,Electronics,1733.69,8668.45
1082,8,2022-02-19,East,4,Headphones,Electronics,1733.69,6934.76
1321,8,2022-11-13,East,5,Headphones,Electronics,1733.69,8668.45
1156,8,2022-09-18,North,8,Headphones,Electronics,1733.69,13869.52
1124,8,2022-05-27,West,6,Headphones,Electronics,1733.69,10402.14
1188,8,2022-10-06,South,2,Headphones,Electronics,1733.69,3467.38
1370,8,2022-06-23,West,2,Headphones,Electronics,1733.69,3467.38
1400,8,2022-12-13,East,3,Headphones,Electronics,1733.69,5201.07
1345,8,2022-11-13,North,1,Headphones,Electronics,1733.69,1733.69
1278,8,2022-08-17,West,7,Headphones,Electronics,1733.69,12135.83
1354,8,2022-08-20,West,9,Headphones,Electronics,1733.69,15603.21
1054,8,2022-11-20,South,7,Headphones,Electronics,1733.69,12135.83
1132,8,2022-01-26,East,2,Headphones,Electronics,1733.69,3467.38
1071,8,2022-06-12,North,8,Headphones,Electronics,1733.69,13869.52
1014,8,2022-12-05,South,1,Headphones,Electronics,1733.69,1733.69
1183,8,2022-03-08,West,6,Headphones,Electronics,1733.69,10402.14
1251,8,2022-05-22,West,9,Headphones,Electronics,1733.69,15603.21
1198,8,2022-01-19,North,6,Headphones,Electronics,1733.69,10402.14
1337,8,2022-04-05,South,8,Headphones,Electronics,1733.69,13869.52
1126,8,2022-01-29,West,9,Headphones,Electronics,1733.69,15603.21
1295,8,2022-06-03,West,9,Headphones,Electronics,1733.69,15603.21
1084,8,2022-03-18,South,8,Headphones,Electronics,1733.69,13869.52
1270,8,2022-06-12,North,9,Headphones,Electronics,1733.69,15603.21
1329,8,2022-07-13,North,4,Headphones,Electronics,1733.69,6934.76
1250,8,2022-06-07,South,4,Headphones,Electronics,1733.69,6934.76
1199,8,2022-03-19,East,7,Headphones,Electronics,1733.69,12135.83
1345,8,2022-05-28,West,6,Headphones,Electronics,1733.69,10402.14
1354,8,2022-03-23,East,9,Headphones,Electronics,1733.69,15603.21
1086,8,2022-09-20,East,1,Headphones,Electronics,1733.69,1733.69
1319,8,2022-03-27,South,6,Headphones,Electronics,1733.69,10402.14
1079,8,2022-12-06,South,6,Headphones,Electronics,1733.69,10402.14
1316,8,2022-11-04,North,2,Headphones,Electronics,1733.69,3467.38
1263,8,2022-07-07,North,1,Headphones,Electronics,1733.69,1733.69
1060,8,2022-05-05,West,5,Headphones,Electronics,1733.69,8668.45
1286,8,2022-11-15,East,2,Headphones,Electronics,1733.69,3467.38
1124,8,2022-01-28,South,3,Headphones,Electronics,1733.69,5201.07
1190,8,2022-07-24,North,1,Headphones,Electronics,1733.69,1733.69
1334,8,2022-09-08,South,2,Headphones,Electronics,1733.69,3467.38
1110,8,2022-05-01,North,7,Headphones,Electronics,1733.69,12135.83
1312,8,2022-03-26,South,4,Headphones,Electronics,1733.69,6934.76
1049,8,2022-04-02,West,2,Headphones,Electronics,1733.69,3467.38
1295,8,2022-02-23,North,1,Headphones,Electronics,1733.69,1733.69
1395,8,2022-05-26,East,3,Headphones,Electronics,1733.69,5201.07
1240,8,2022-01-09,North,5,Headphones,Electronics,1733.69,8668.45
1332,8,2022-09-04,North,4,Headphones,Electronics,1733.69,6934.76
